Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,wholeAddressRifle
1357048,26-Mar-19,Nevada,Las Vegas,4800 block of Sacks Dr,1,0,"4800 block of Sacks Dr, Las Vegas, Nevada"
1357965,26-Mar-19,Minnesota,Saint Paul,Stinson St and Mackubin St,0,0,"Stinson St and Mackubin St, Saint Paul, Minnesota"
1356371,26-Mar-19,New Jersey,Newark,305 Roseville Ave,0,0,"305 Roseville Ave, Newark, New Jersey"
1357902,26-Mar-19,Maine,Bath,1200 High St,0,0,"1200 High St, Bath, Maine"
1355634,25-Mar-19,Pennsylvania,Erie,118 Parade St,0,0,"118 Parade St, Erie, Pennsylvania"
1359439,25-Mar-19,Montana,West Yellowstone,500 block of Firehole Ave,0,0,"500 block of Firehole Ave, West Yellowstone, Montana"
1354999,24-Mar-19,North Carolina,Taylorsville,Middle Rd,1,0,"Middle Rd, Taylorsville, North Carolina"
1361105,24-Mar-19,Washington,Bellingham,200 block of W Holly St,0,0,"200 block of W Holly St, Bellingham, Washington"
1356042,23-Mar-19,Oklahoma,Durant,N/A,0,0,"N/A, Durant, Oklahoma"
1354029,23-Mar-19,Vermont,Brattleboro,W River Rd,0,0,"W River Rd, Brattleboro, Vermont"
1355232,23-Mar-19,Texas,Rio Grande City,Palm St and Elliott St,0,0,"Palm St and Elliott St, Rio Grande City, Texas"
1354477,22-Mar-19,Oregon,Sweet Home,2200 block of Ironwood St,0,0,"2200 block of Ironwood St, Sweet Home, Oregon"
1356949,22-Mar-19,Texas,Palestine,4000 block of W Oak St,0,0,"4000 block of W Oak St, Palestine, Texas"
1355042,22-Mar-19,Illinois,East Saint Louis,5841 Bunkum Rd,0,0,"5841 Bunkum Rd, East Saint Louis, Illinois"
1355639,22-Mar-19,Pennsylvania,Reading (Mount Penn),100 block of S 20th St,0,0,"100 block of S 20th St, Reading (Mount Penn), Pennsylvania"
1353073,22-Mar-19,Connecticut,Meriden,Crown St,0,0,"Crown St, Meriden, Connecticut"
1354149,21-Mar-19,New York,Salamanca,34 Fawn Ave,0,0,"34 Fawn Ave, Salamanca, New York"
1352226,21-Mar-19,Ohio,Cincinnati,2301 E Sharon Rd,0,0,"2301 E Sharon Rd, Cincinnati, Ohio"
1356071,21-Mar-19,Arkansas,Hot Springs National Park (Hot Springs),67 Stonegate Dr,0,0,"67 Stonegate Dr, Hot Springs National Park (Hot Springs), Arkansas"
1352870,21-Mar-19,Indiana,Gary,Jefferson St,0,0,"Jefferson St, Gary, Indiana"
1352400,21-Mar-19,Mississippi,Gulfport,N/A,0,0,"N/A, Gulfport, Mississippi"
1352035,20-Mar-19,Virginia,Iron Gate,802 Commerce Ave,0,0,"802 Commerce Ave, Iron Gate, Virginia"
1352252,20-Mar-19,Tennessee,Memphis,Tate Ave and Walnut St,0,0,"Tate Ave and Walnut St, Memphis, Tennessee"
1351127,20-Mar-19,Georgia,Macon,Pio Nono Ave and Hightower Rd,0,0,"Pio Nono Ave and Hightower Rd, Macon, Georgia"
1353213,20-Mar-19,California,Manteca,1000 block of Sunfish Dr,0,0,"1000 block of Sunfish Dr, Manteca, California"
1353186,20-Mar-19,California,Desert Hot Springs,15000 block of Avenida Atezada,0,0,"15000 block of Avenida Atezada, Desert Hot Springs, California"
1351385,20-Mar-19,Maine,West Paris,Finn Rd,0,0,"Finn Rd, West Paris, Maine"
1351274,19-Mar-19,Mississippi,Bay Saint Louis,E Lamar St,0,1,"E Lamar St, Bay Saint Louis, Mississippi"
1350522,19-Mar-19,Missouri,Pineville,202 8th St,0,0,"202 8th St, Pineville, Missouri"
1351221,19-Mar-19,South Carolina,Summerville,Langley Dr,0,1,"Langley Dr, Summerville, South Carolina"
1351092,19-Mar-19,California,Elk Grove,Big Horn Blvd and Lotz Pkwy,0,0,"Big Horn Blvd and Lotz Pkwy, Elk Grove, California"
1350685,18-Mar-19,South Dakota,Sioux Falls,W 46th St and Palisade Ln,0,0,"W 46th St and Palisade Ln, Sioux Falls, South Dakota"
1351278,18-Mar-19,Mississippi,Gulfport,E Railroad St,0,0,"E Railroad St, Gulfport, Mississippi"
1351008,18-Mar-19,Tennessee,Clarksville,1304 Fort Campbell Blvd,0,0,"1304 Fort Campbell Blvd, Clarksville, Tennessee"
1348740,17-Mar-19,New York,Rochester (Greece),2000 White Swan Dr,0,1,"2000 White Swan Dr, Rochester (Greece), New York"
1567812,17-Mar-19,Indiana,Elkhart,100 block of 5th St,0,0,"100 block of 5th St, Elkhart, Indiana"
1394564,17-Mar-19,Virginia,Mendota,N/A,1,0,"N/A, Mendota, Virginia"
1349543,17-Mar-19,Ohio,Senecaville,Wintergreen Rd,0,0,"Wintergreen Rd, Senecaville, Ohio"
1350019,17-Mar-19,Florida,Palatka,E Oak St,0,0,"E Oak St, Palatka, Florida"
1352509,17-Mar-19,Texas,La Marque,N/A,0,0,"N/A, La Marque, Texas"
1354420,17-Mar-19,Georgia,Atlanta,Fulton St,0,0,"Fulton St, Atlanta, Georgia"
1349628,16-Mar-19,Kentucky,Oak Grove,Pembroke Oak Grove Rd and Eddy St,0,0,"Pembroke Oak Grove Rd and Eddy St, Oak Grove, Kentucky"
1350543,16-Mar-19,Indiana,Kokomo,100 block of Lake Court,0,0,"100 block of Lake Court, Kokomo, Indiana"
1348729,16-Mar-19,Florida,Palm Coast,Beachway Dr,0,0,"Beachway Dr, Palm Coast, Florida"
1348708,16-Mar-19,Pennsylvania,Duquesne,Harden Ave,0,0,"Harden Ave, Duquesne, Pennsylvania"
1349044,16-Mar-19,Oregon,Portland,E 10th St,1,0,"E 10th St, Portland, Oregon"
1348524,16-Mar-19,Massachusetts,Brockton,35 Longworth Ave,0,0,"35 Longworth Ave, Brockton, Massachusetts"
1356848,15-Mar-19,Iowa,Cedar Rapids,1190 Capital Dr SW,0,0,"1190 Capital Dr SW, Cedar Rapids, Iowa"
1347730,15-Mar-19,Texas,Houston,6101 Glenmont Dr,0,0,"6101 Glenmont Dr, Houston, Texas"
1350475,15-Mar-19,Mississippi,Vicksburg,3000 block of Claremont Cir,0,0,"3000 block of Claremont Cir, Vicksburg, Mississippi"
1350270,15-Mar-19,Georgia,Luthersville,GA 54,0,0,"GA 54, Luthersville, Georgia"
1377730,15-Mar-19,Delaware,Wilmington,2900 block of Tatnall St,0,0,"2900 block of Tatnall St, Wilmington, Delaware"
1349998,15-Mar-19,Maryland,New Windsor,1700 block of Dennings Rd,0,0,"1700 block of Dennings Rd, New Windsor, Maryland"
1347888,15-Mar-19,Connecticut,Danbury,Park Ave,0,0,"Park Ave, Danbury, Connecticut"
1349360,14-Mar-19,New Jersey,Clementon (Lindenwold),N/A,0,0,"N/A, Clementon (Lindenwold), New Jersey"
1347199,14-Mar-19,Mississippi,Aberdeen,50421 Old Columbus Rd,2,0,"50421 Old Columbus Rd, Aberdeen, Mississippi"
1347526,14-Mar-19,Nebraska,Lincoln,6830 Vine St,0,0,"6830 Vine St, Lincoln, Nebraska"
1346759,14-Mar-19,Georgia,Atlanta,200 Vineyard Walk,3,0,"200 Vineyard Walk, Atlanta, Georgia"
1349291,14-Mar-19,Connecticut,New Haven,50 Fitch St,0,0,"50 Fitch St, New Haven, Connecticut"
1346656,14-Mar-19,Illinois,Chicago,900 block of W 73rd St,1,0,"900 block of W 73rd St, Chicago, Illinois"
1347894,14-Mar-19,Montana,Missoula,5145 Airway Blvd,1,3,"5145 Airway Blvd, Missoula, Montana"
1347170,13-Mar-19,Texas,Dallas,3752 Dixon Ave,1,0,"3752 Dixon Ave, Dallas, Texas"
1346203,12-Mar-19,Delaware,Wilmington,300 block of S Union St,0,0,"300 block of S Union St, Wilmington, Delaware"
1345318,12-Mar-19,Tennessee,Powell,I-75 and Emory Rd,0,0,"I-75 and Emory Rd, Powell, Tennessee"
1346063,12-Mar-19,Kentucky,Boaz,400 block of Boaz Cemetery Rd,0,0,"400 block of Boaz Cemetery Rd, Boaz, Kentucky"
1345150,12-Mar-19,Oklahoma,Mcalester,W Chambers Rd,1,0,"W Chambers Rd, Mcalester, Oklahoma"
1357184,12-Mar-19,Delaware,Wilmington,1100 block of E 14th St,0,0,"1100 block of E 14th St, Wilmington, Delaware"
1346811,11-Mar-19,Ohio,Camden,10000 block of Gratis-Jacksonburg Rd,0,0,"10000 block of Gratis-Jacksonburg Rd, Camden, Ohio"
1345054,11-Mar-19,Nebraska,Orleans,US-136,0,0,"US-136, Orleans, Nebraska"
1344891,11-Mar-19,Tennessee,Nolensville,7357 Nolensville Rd,0,0,"7357 Nolensville Rd, Nolensville, Tennessee"
1344837,11-Mar-19,Florida,West Palm Beach,3505 Shenandoah Rd,0,0,"3505 Shenandoah Rd, West Palm Beach, Florida"
1343765,11-Mar-19,Ohio,Cleveland,9200 block of Parmelee Ave,1,0,"9200 block of Parmelee Ave, Cleveland, Ohio"
1345699,11-Mar-19,Connecticut,New Haven,85 St John St,0,0,"85 St John St, New Haven, Connecticut"
1344250,10-Mar-19,Tennessee,Clarksville,2600 block of Fort Campbell Blvd,0,2,"2600 block of Fort Campbell Blvd, Clarksville, Tennessee"
1344154,10-Mar-19,Kentucky,Hopkinsville,Morningside Dr,0,0,"Morningside Dr, Hopkinsville, Kentucky"
1343945,9-Mar-19,Iowa,Waterloo,522 Iowa St,0,0,"522 Iowa St, Waterloo, Iowa"
1345990,9-Mar-19,Tennessee,Oakland,N/A,0,0,"N/A, Oakland, Tennessee"
1394561,9-Mar-19,Virginia,Mendota,N/A,1,0,"N/A, Mendota, Virginia"
1345596,8-Mar-19,Mississippi,Jackson,N/A,0,0,"N/A, Jackson, Mississippi"
1342351,8-Mar-19,Pennsylvania,Saegertown,21300 block of Gospel Hill Rd,0,1,"21300 block of Gospel Hill Rd, Saegertown, Pennsylvania"
1342924,8-Mar-19,Georgia,Douglasville,Legend Creek Way,1,0,"Legend Creek Way, Douglasville, Georgia"
1342887,8-Mar-19,Florida,Vero Beach,4th Pl,0,0,"4th Pl, Vero Beach, Florida"
1343100,8-Mar-19,North Dakota,Bismarck,500 block of Memorial Highway,0,0,"500 block of Memorial Highway, Bismarck, North Dakota"
1341547,7-Mar-19,Illinois,Rockford,747 N Bell School Rd,1,1,"747 N Bell School Rd, Rockford, Illinois"
1341778,7-Mar-19,New York,Buffalo,Montrose Ave,0,0,"Montrose Ave, Buffalo, New York"
1341674,7-Mar-19,Louisiana,Alexandria,900 block of Canal Dr,0,0,"900 block of Canal Dr, Alexandria, Louisiana"
1343032,7-Mar-19,Mississippi,Hattiesburg,James St,0,0,"James St, Hattiesburg, Mississippi"
1343117,7-Mar-19,Oregon,Springfield,3333 Riverbend Dr,0,0,"3333 Riverbend Dr, Springfield, Oregon"
1342915,6-Mar-19,Florida,Dunnellon,19600 block of SW 110th St,0,0,"19600 block of SW 110th St, Dunnellon, Florida"
1346217,6-Mar-19,Georgia,Eatonton,GA 24 and Church St,0,0,"GA 24 and Church St, Eatonton, Georgia"
1340991,5-Mar-19,Florida,Port Saint Lucie,561 SW Lawler Ave,0,0,"561 SW Lawler Ave, Port Saint Lucie, Florida"
1341444,5-Mar-19,Massachusetts,Boston,Florida St,0,0,"Florida St, Boston, Massachusetts"
1340286,5-Mar-19,Florida,Marianna,Shack Cir,1,0,"Shack Cir, Marianna, Florida"
1340542,4-Mar-19,Kentucky,Owensboro,1600 block of S Parkdale Dr,0,0,"1600 block of S Parkdale Dr, Owensboro, Kentucky"
1341463,4-Mar-19,Maine,Fort Fairfield,Brookview Ave,0,0,"Brookview Ave, Fort Fairfield, Maine"
1339285,3-Mar-19,North Carolina,Greensboro,Patton Ave and S Elm-Eugene St,1,0,"Patton Ave and S Elm-Eugene St, Greensboro, North Carolina"
1338562,2-Mar-19,Texas,Texarkana,2300 block of Summerhill Rd,1,0,"2300 block of Summerhill Rd, Texarkana, Texas"
1338387,1-Mar-19,Tennessee,Hendersonville,100 block of Volunteer Dr,0,0,"100 block of Volunteer Dr, Hendersonville, Tennessee"
1338399,1-Mar-19,Maryland,Owings Mills,10000 block of Dolfield Rd,0,0,"10000 block of Dolfield Rd, Owings Mills, Maryland"
1341023,1-Mar-19,New York,Brooklyn,Marcy Ave and Halsey St,0,0,"Marcy Ave and Halsey St, Brooklyn, New York"
1337131,28-Feb-19,Kentucky,Louisville,3800 block of Southern Pkwy,0,0,"3800 block of Southern Pkwy, Louisville, Kentucky"
1394558,28-Feb-19,Virginia,Mendota,N/A,1,0,"N/A, Mendota, Virginia"
1338207,28-Feb-19,California,Merced,W Sandy Mush Rd and CA 59,0,0,"W Sandy Mush Rd and CA 59, Merced, California"
1337998,28-Feb-19,Alabama,Boaz,Oak St,0,0,"Oak St, Boaz, Alabama"
1336019,27-Feb-19,Ohio,Struthers,5th St and Elm St,1,0,"5th St and Elm St, Struthers, Ohio"
1338733,27-Feb-19,Texas,Beaumont,5800 block of Picadilly Ln,1,0,"5800 block of Picadilly Ln, Beaumont, Texas"
1338067,27-Feb-19,Louisiana,Lafayette,N/A,0,0,"N/A, Lafayette, Louisiana"
1340725,27-Feb-19,Texas,San Antonio,3225 W Poplar St,0,0,"3225 W Poplar St, San Antonio, Texas"
1336163,27-Feb-19,Texas,Austin,1901 E Anderson Ln,0,1,"1901 E Anderson Ln, Austin, Texas"
1336388,26-Feb-19,Louisiana,Rayne,700 block of Rimmer Ave,0,0,"700 block of Rimmer Ave, Rayne, Louisiana"
1335594,26-Feb-19,South Carolina,Huger,Waterfowl Ln,1,0,"Waterfowl Ln, Huger, South Carolina"
1336983,26-Feb-19,Pennsylvania,Moscow (Madison Twp),Aberdeen Rd,0,0,"Aberdeen Rd, Moscow (Madison Twp), Pennsylvania"
1336580,26-Feb-19,Washington,Kennewick,100 block of E Second Ave,0,0,"100 block of E Second Ave, Kennewick, Washington"
1336730,26-Feb-19,New Mexico,Santa Fe,3007 Cerrillos Rd,1,0,"3007 Cerrillos Rd, Santa Fe, New Mexico"
1337515,26-Feb-19,Georgia,Macon,1321 Allen Rd,0,0,"1321 Allen Rd, Macon, Georgia"
1335646,25-Feb-19,Missouri,Saint Louis (Maplewood),7400 block of Commonwealth Ave,0,0,"7400 block of Commonwealth Ave, Saint Louis (Maplewood), Missouri"
1335589,25-Feb-19,New Jersey,East Orange,Central Ave and Nassau Pl,0,0,"Central Ave and Nassau Pl, East Orange, New Jersey"
1335487,25-Feb-19,Massachusetts,Worcester,Chilmark St,0,0,"Chilmark St, Worcester, Massachusetts"
1337546,25-Feb-19,Texas,Houston,300 block of York St,0,0,"300 block of York St, Houston, Texas"
1336585,25-Feb-19,Massachusetts,Lawrence,N/A,0,0,"N/A, Lawrence, Massachusetts"
1335574,24-Feb-19,New Jersey,Jackson,Luxury Cir,0,0,"Luxury Cir, Jackson, New Jersey"
1334885,24-Feb-19,Oklahoma,Tulsa,2700 block of Sheridan Rd,0,0,"2700 block of Sheridan Rd, Tulsa, Oklahoma"
1335502,24-Feb-19,Massachusetts,Lawrence,Alder St,0,0,"Alder St, Lawrence, Massachusetts"
1335419,23-Feb-19,Florida,Ocala,244 Marion Oaks Dr,0,0,"244 Marion Oaks Dr, Ocala, Florida"
1335373,23-Feb-19,Florida,Bonita Springs,US 41,0,0,"US 41, Bonita Springs, Florida"
1335335,23-Feb-19,Ohio,Clyde,W McPherson Hwy,0,0,"W McPherson Hwy, Clyde, Ohio"
1384700,23-Feb-19,Connecticut,Prospect,Waterbury Rd,0,0,"Waterbury Rd, Prospect, Connecticut"
1335418,22-Feb-19,Florida,Silver Springs,SE 173rd Terrace,0,0,"SE 173rd Terrace, Silver Springs, Florida"
1332814,22-Feb-19,West Virginia,Petroleum,170 Oil Springs Rd,1,0,"170 Oil Springs Rd, Petroleum, West Virginia"
1333270,22-Feb-19,Illinois,Mattoon,Trilla Rd,0,0,"Trilla Rd, Mattoon, Illinois"
1335062,22-Feb-19,Minnesota,Austin,1100 block of 2nd Ave SW,0,0,"1100 block of 2nd Ave SW, Austin, Minnesota"
1334229,21-Feb-19,Illinois,Quincy,N/A,0,0,"N/A, Quincy, Illinois"
1332097,21-Feb-19,Oklahoma,Oklahoma City,NW 63rd St and N Sara Rd,0,0,"NW 63rd St and N Sara Rd, Oklahoma City, Oklahoma"
1335356,21-Feb-19,Maryland,Westminster,N/A,0,0,"N/A, Westminster, Maryland"
1332429,21-Feb-19,Texas,Houston,12800 block of Eastbrook Dr,2,2,"12800 block of Eastbrook Dr, Houston, Texas"
1333303,21-Feb-19,Illinois,Evanston,2400 block of Main St,0,0,"2400 block of Main St, Evanston, Illinois"
1332340,21-Feb-19,Mississippi,Pass Christian,Edwin Ladner Rd,0,0,"Edwin Ladner Rd, Pass Christian, Mississippi"
1333195,21-Feb-19,Louisiana,Galliano,W 176th St,0,0,"W 176th St, Galliano, Louisiana"
1333741,20-Feb-19,New York,Liverpool,816 Oswego St,0,0,"816 Oswego St, Liverpool, New York"
1372225,20-Feb-19,Ohio,Cleveland,Crestline Ave and Valley Rd,0,0,"Crestline Ave and Valley Rd, Cleveland, Ohio"
1332894,20-Feb-19,California,Los Banos,800 block of Nevada Ave,0,0,"800 block of Nevada Ave, Los Banos, California"
1332181,20-Feb-19,Tennessee,Covington,529 N College St,0,4,"529 N College St, Covington, Tennessee"
1337338,20-Feb-19,New York,Schenectady,McClellan St,0,0,"McClellan St, Schenectady, New York"
1331746,20-Feb-19,District of Columbia,Washington,800 block of Oglethorpe St NE,0,0,"800 block of Oglethorpe St NE, Washington, District of Columbia"
1331124,20-Feb-19,Tennessee,Nashville,1805 Church St,0,0,"1805 Church St, Nashville, Tennessee"
1331529,19-Feb-19,Oregon,Unity,N/A,1,0,"N/A, Unity, Oregon"
1329640,18-Feb-19,Michigan,Cedar Springs,221 19 Mile Rd NE,4,0,"221 19 Mile Rd NE, Cedar Springs, Michigan"
1331341,18-Feb-19,Arkansas,Hot Springs National Park (Hot Springs),620 Meeks Loop,0,0,"620 Meeks Loop, Hot Springs National Park (Hot Springs), Arkansas"
1329473,18-Feb-19,Kentucky,Hopkinsville,North Dr and Sanderson Dr,0,1,"North Dr and Sanderson Dr, Hopkinsville, Kentucky"
1329587,18-Feb-19,South Carolina,Greer,Sunnyglen Dr,0,1,"Sunnyglen Dr, Greer, South Carolina"
1330285,18-Feb-19,Florida,Cape Coral,2033 NW 4th St,0,0,"2033 NW 4th St, Cape Coral, Florida"
1330901,18-Feb-19,Delaware,Dover,400 block of New Castle Ave,0,0,"400 block of New Castle Ave, Dover, Delaware"
1342097,18-Feb-19,South Carolina,Myrtle Beach,4300 block of Appaloosa Dr,0,0,"4300 block of Appaloosa Dr, Myrtle Beach, South Carolina"
1330139,18-Feb-19,Texas,Grand Prairie,2500 block of E Main St,0,0,"2500 block of E Main St, Grand Prairie, Texas"
1330736,18-Feb-19,Oklahoma,Tulsa,E 66th St N and MLK Jr Blvd,0,0,"E 66th St N and MLK Jr Blvd, Tulsa, Oklahoma"
1329156,17-Feb-19,Ohio,Columbus,McNaughten Rd and E Livingston Ave,0,2,"McNaughten Rd and E Livingston Ave, Columbus, Ohio"
1328892,17-Feb-19,South Carolina,Enoree,JRM Rec Rd,0,0,"JRM Rec Rd, Enoree, South Carolina"
1329205,17-Feb-19,Kansas,Kansas City,N 15th St and Freeman Ave,0,0,"N 15th St and Freeman Ave, Kansas City, Kansas"
1329800,16-Feb-19,Iowa,Waterloo,216 Brookeridge Dr,0,0,"216 Brookeridge Dr, Waterloo, Iowa"
1329633,16-Feb-19,North Carolina,Greenville,3511 N Memorial Dr,0,0,"3511 N Memorial Dr, Greenville, North Carolina"
1329047,16-Feb-19,Maryland,Cumberland,600 block of Greene St,0,0,"600 block of Greene St, Cumberland, Maryland"
1329054,16-Feb-19,Delaware,Ocean View,50 block of Dorothy Cir,0,0,"50 block of Dorothy Cir, Ocean View, Delaware"
1329384,16-Feb-19,Wisconsin,Janesville,Milton Ave,0,0,"Milton Ave, Janesville, Wisconsin"
1327816,15-Feb-19,Alabama,Dothan,Harper Joy Rd,0,0,"Harper Joy Rd, Dothan, Alabama"
1331705,15-Feb-19,Maryland,Silver Spring,N/A,0,0,"N/A, Silver Spring, Maryland"
1329422,15-Feb-19,Illinois,Melrose Park,10400 block of Lyndale Ave,0,0,"10400 block of Lyndale Ave, Melrose Park, Illinois"
1328219,15-Feb-19,Washington,Pasco,1800 block of N 11th Ave,0,0,"1800 block of N 11th Ave, Pasco, Washington"
1326995,14-Feb-19,Texas,Houston,6600 block of Ave F,1,0,"6600 block of Ave F, Houston, Texas"
1326931,14-Feb-19,New York,Brooklyn,N/A,0,0,"N/A, Brooklyn, New York"
1327905,14-Feb-19,New Jersey,Newark,804 S 12th St,0,0,"804 S 12th St, Newark, New Jersey"
1333068,13-Feb-19,Florida,Gainesville,800 block of NE 17th St,0,0,"800 block of NE 17th St, Gainesville, Florida"
1326142,13-Feb-19,Alabama,Madison,N/A,0,0,"N/A, Madison, Alabama"
1328451,13-Feb-19,New York,Schenectady (Rotterdam),107 Nicholas Ct,0,0,"107 Nicholas Ct, Schenectady (Rotterdam), New York"
1330947,13-Feb-19,Illinois,Elgin,N/A,0,0,"N/A, Elgin, Illinois"
1327475,13-Feb-19,West Virginia,Hurricane,3200 block of Teays Valley Rd,0,0,"3200 block of Teays Valley Rd, Hurricane, West Virginia"
1330848,13-Feb-19,Texas,Killeen,N/A,0,0,"N/A, Killeen, Texas"
1326452,13-Feb-19,Ohio,Columbus,Oakwood Ave and McAllister Ave,0,1,"Oakwood Ave and McAllister Ave, Columbus, Ohio"
1327082,13-Feb-19,Wisconsin,Neenah,400 block of Quarry Ln,0,0,"400 block of Quarry Ln, Neenah, Wisconsin"
1325990,12-Feb-19,Ohio,West Salem,300 block of S Main St,0,0,"300 block of S Main St, West Salem, Ohio"
1328475,12-Feb-19,Illinois,Belleville (Swansea),2801 N Illinois St,0,0,"2801 N Illinois St, Belleville (Swansea), Illinois"
1332086,12-Feb-19,Kentucky,Louisville,3400 block of Illinois Ave,0,0,"3400 block of Illinois Ave, Louisville, Kentucky"
1325909,12-Feb-19,Georgia,Atlanta,3315 Osborne Rd NE,0,0,"3315 Osborne Rd NE, Atlanta, Georgia"
1325968,12-Feb-19,California,San Diego,414 University Ave,0,0,"414 University Ave, San Diego, California"
1498909,11-Feb-19,Wisconsin,Grant (county),N/A,0,1,"N/A, Grant (county), Wisconsin"
1328096,11-Feb-19,Arizona,Safford,N Reay Ln,1,0,"N Reay Ln, Safford, Arizona"
1324977,11-Feb-19,Pennsylvania,Philadelphia,2329 Cottman Ave,0,2,"2329 Cottman Ave, Philadelphia, Pennsylvania"
1325364,10-Feb-19,Arkansas,Lavaca,8606 E  Tate Lane,0,0,"8606 E  Tate Lane, Lavaca, Arkansas"
1323674,10-Feb-19,South Carolina,Pendleton,Lebanon Rd,0,1,"Lebanon Rd, Pendleton, South Carolina"
1325054,10-Feb-19,New York,Bronx,Bronx River Ave,0,0,"Bronx River Ave, Bronx, New York"
1324452,9-Feb-19,Maryland,Hagerstown,700 block of Antietam Dr,0,0,"700 block of Antietam Dr, Hagerstown, Maryland"
1323005,9-Feb-19,Indiana,Lafayette,3216 Crosspoint Ct N,0,0,"3216 Crosspoint Ct N, Lafayette, Indiana"
1322839,8-Feb-19,South Carolina,Lancaster,239 South Ave,0,0,"239 South Ave, Lancaster, South Carolina"
1323170,8-Feb-19,South Carolina,Spartanburg,Edgewood Ave,1,0,"Edgewood Ave, Spartanburg, South Carolina"
1323293,7-Feb-19,Delaware,Bear,50 block of Wildfields Ct,0,0,"50 block of Wildfields Ct, Bear, Delaware"
1322183,7-Feb-19,Missouri,Farmington,200 block of S Washington St,2,0,"200 block of S Washington St, Farmington, Missouri"
1322303,7-Feb-19,Ohio,Youngstown,Lansdowne Blvd and Kimmel St,0,0,"Lansdowne Blvd and Kimmel St, Youngstown, Ohio"
1324162,7-Feb-19,New Jersey,Paterson,12th Ave and E 23rd St,0,0,"12th Ave and E 23rd St, Paterson, New Jersey"
1321627,7-Feb-19,Ohio,Cleveland,E 114th Ave and Miles Ave,1,0,"E 114th Ave and Miles Ave, Cleveland, Ohio"
1322258,7-Feb-19,Ohio,Canton,1500 block of Cleveland Ave SW,0,0,"1500 block of Cleveland Ave SW, Canton, Ohio"
1323338,7-Feb-19,California,Fairfield,70 block of Villa Ct,0,0,"70 block of Villa Ct, Fairfield, California"
1322966,7-Feb-19,Massachusetts,Everett,Broadway and Bowdoin St,0,0,"Broadway and Bowdoin St, Everett, Massachusetts"
1322951,7-Feb-19,North Dakota,Bismarck,Sweet Ave,0,0,"Sweet Ave, Bismarck, North Dakota"
1322955,7-Feb-19,North Dakota,Bismarck,4300 block of Patriot Dr,0,0,"4300 block of Patriot Dr, Bismarck, North Dakota"
1321991,6-Feb-19,Vermont,Bennington,N/A,0,0,"N/A, Bennington, Vermont"
1321697,6-Feb-19,Michigan,Adrian,653 S Madison St,0,0,"653 S Madison St, Adrian, Michigan"
1320695,6-Feb-19,Wisconsin,Milwaukee,2900 block of S 12th St,1,0,"2900 block of S 12th St, Milwaukee, Wisconsin"
1321275,6-Feb-19,New York,Patchogue,57 Wilmarth Ave,0,0,"57 Wilmarth Ave, Patchogue, New York"
1321204,6-Feb-19,Minnesota,Minneapolis (St Anthony),N/A,0,0,"N/A, Minneapolis (St Anthony), Minnesota"
1320447,5-Feb-19,Ohio,Dayton,1916 Elsmere Ave,0,0,"1916 Elsmere Ave, Dayton, Ohio"
1319440,4-Feb-19,Arkansas,Little Rock,13400 block of Cantrell Rd,0,0,"13400 block of Cantrell Rd, Little Rock, Arkansas"
1319239,4-Feb-19,West Virginia,Hillsboro,Seneca Trail,0,1,"Seneca Trail, Hillsboro, West Virginia"
1321341,4-Feb-19,West Virginia,Bluefield (III),Lemay Ln,0,0,"Lemay Ln, Bluefield (III), West Virginia"
1319737,4-Feb-19,Illinois,Chicago (Calumet Park),I-57 and W 127th St,0,3,"I-57 and W 127th St, Chicago (Calumet Park), Illinois"
1385483,4-Feb-19,Texas,Houston,Del Monte Dr and River Oaks Blvd,0,0,"Del Monte Dr and River Oaks Blvd, Houston, Texas"
1318461,3-Feb-19,Georgia,Harlem,1407 Country Woods Ln,1,0,"1407 Country Woods Ln, Harlem, Georgia"
1320103,3-Feb-19,Texas,Weatherford,1000 block of Ballew Springs Rd,0,1,"1000 block of Ballew Springs Rd, Weatherford, Texas"
1319316,3-Feb-19,Kentucky,Hopkinsville,Linwood Dr,0,0,"Linwood Dr, Hopkinsville, Kentucky"
1320267,3-Feb-19,South Dakota,Aberdeen,2100 block of 4th Ave SE,0,0,"2100 block of 4th Ave SE, Aberdeen, South Dakota"
1320417,3-Feb-19,Connecticut,West Haven,Claudia Dr,0,0,"Claudia Dr, West Haven, Connecticut"
1323355,3-Feb-19,Maryland,Stevensville,200 block of Riverview Rd,0,0,"200 block of Riverview Rd, Stevensville, Maryland"
1319253,3-Feb-19,Connecticut,Fairfield,54 Catamount Rd,1,0,"54 Catamount Rd, Fairfield, Connecticut"
1320646,2-Feb-19,Ohio,Canton,1340 Market Ave N,0,0,"1340 Market Ave N, Canton, Ohio"
1319532,2-Feb-19,Tennessee,Columbia,407 W 13th St,0,0,"407 W 13th St, Columbia, Tennessee"
1319410,2-Feb-19,West Virginia,Huntington,3400 block of 5th Ave,0,0,"3400 block of 5th Ave, Huntington, West Virginia"
1320829,2-Feb-19,South Carolina,Clover,Sumter St,0,0,"Sumter St, Clover, South Carolina"
1328771,2-Feb-19,California,Sacramento,San Juan Rd and Northgate Blvd,0,0,"San Juan Rd and Northgate Blvd, Sacramento, California"
1319468,2-Feb-19,Alabama,Leeds,I-20,0,2,"I-20, Leeds, Alabama"
1320905,2-Feb-19,California,Mad River,CA 36,0,0,"CA 36, Mad River, California"
